,timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
1171,2015-02-21 21:00:00,414,4.0,1.0,75.0,15.0,1.0,0.0,,3.0
1172,2015-02-21 22:00:00,351,4.0,1.0,75.0,13.0,1.0,0.0,,3.0
1173,2015-02-21 23:00:00,303,4.0,1.0,75.0,,1.0,0.0,1.0,3.0
1174,2015-02-22 00:00:00,324,2.5,,84.0,10.0,1.0,0.0,1.0,3.0
1175,2015-02-22 01:00:00,228,2.0,-1.0,87.0,11.0,1.0,0.0,1.0,
1176,2015-02-22 02:00:00,170,,-2.5,87.0,14.0,1.0,0.0,1.0,3.0
1177,2015-02-22 03:00:00,158,1.0,-3.0,87.0,14.0,1.0,0.0,,3.0
1178,2015-02-22 04:00:00,80,1.0,-2.0,87.0,11.0,,0.0,1.0,3.0
1179,2015-02-22 05:00:00,72,,-2.5,87.0,12.0,1.0,0.0,1.0,3.0
1180,2015-02-22 06:00:00,95,1.0,-2.0,87.0,11.0,1.0,,1.0,3.0
1181,2015-02-22 07:00:00,106,1.5,-1.5,84.0,,1.0,0.0,1.0,3.0
1182,2015-02-22 08:00:00,264,3.0,1.0,78.0,8.5,1.0,0.0,,3.0
1183,2015-02-22 09:00:00,587,4.5,1.5,72.5,13.0,1.0,,1.0,3.0
1184,2015-02-22 10:00:00,871,5.5,,70.5,19.5,1.0,0.0,1.0,3.0
1185,2015-02-22 11:00:00,1140,7.0,3.0,66.0,22.0,2.0,0.0,,3.0
1186,2015-02-22 12:00:00,1294,8.0,4.0,62.0,25.0,,0.0,1.0,3.0
1187,2015-02-22 13:00:00,1164,8.0,4.0,62.0,28.0,3.0,0.0,1.0,
1188,2015-02-22 14:00:00,677,7.5,3.0,71.0,,7.0,0.0,1.0,3.0
1189,2015-02-22 15:00:00,240,,1.5,84.0,28.5,7.0,0.0,1.0,3.0
1190,2015-02-22 16:00:00,237,5.5,0.5,84.0,29.0,7.0,0.0,1.0,
1191,2015-02-22 17:00:00,195,5.5,0.5,87.0,,7.0,0.0,1.0,3.0
1192,2015-02-22 18:00:00,255,6.5,1.5,87.0,33.5,7.0,0.0,1.0,
1193,2015-02-22 19:00:00,285,7.0,,87.0,33.0,7.0,0.0,1.0,3.0
1194,2015-02-22 20:00:00,183,8.0,4.0,87.0,30.5,7.0,0.0,,3.0
1195,2015-02-22 21:00:00,159,9.0,5.0,,29.5,7.0,0.0,1.0,3.0
1196,2015-02-22 22:00:00,162,10.0,,88.0,27.0,4.0,0.0,1.0,3.0
1197,2015-02-22 23:00:00,140,10.5,9.0,79.0,30.0,2.0,,1.0,3.0
1198,2015-02-23 00:00:00,91,9.5,5.5,71.0,32.0,,0.0,0.0,3.0
1199,2015-02-23 01:00:00,36,9.0,5.5,71.0,25.0,,0.0,0.0,3.0
1200,2015-02-23 02:00:00,19,8.0,4.5,71.0,,7.0,0.0,0.0,3.0
1201,2015-02-23 03:00:00,22,7.0,4.0,78.5,18.5,,0.0,0.0,3.0
1202,2015-02-23 04:00:00,23,6.5,4.0,73.5,14.0,1.0,0.0,,3.0
1203,2015-02-23 05:00:00,94,6.0,3.0,76.0,,7.0,0.0,0.0,3.0
1204,2015-02-23 06:00:00,503,6.0,3.0,76.0,16.0,1.0,0.0,,3.0
1205,2015-02-23 07:00:00,1682,6.0,2.0,73.5,20.0,2.0,0.0,,3.0
1206,2015-02-23 08:00:00,3618,6.5,2.5,,21.0,1.0,0.0,0.0,3.0
1207,2015-02-23 09:00:00,1760,7.0,3.0,,29.0,2.0,0.0,0.0,3.0
1208,2015-02-23 10:00:00,746,7.5,3.5,64.0,26.0,2.0,0.0,,3.0
1209,2015-02-23 11:00:00,616,8.5,4.5,60.0,28.0,2.0,,0.0,3.0
1210,2015-02-23 12:00:00,776,8.5,4.5,53.5,29.5,2.0,0.0,,3.0
1211,2015-02-23 13:00:00,771,8.5,4.5,54.0,34.0,7.0,0.0,,3.0
1212,2015-02-23 14:00:00,686,8.5,4.5,49.5,30.5,,0.0,0.0,3.0
1213,2015-02-23 15:00:00,803,7.0,3.0,63.5,28.5,2.0,0.0,0.0,
1214,2015-02-23 16:00:00,1272,7.0,2.0,55.0,38.0,2.0,,0.0,3.0
1215,2015-02-23 17:00:00,2626,6.0,1.0,63.5,32.5,2.0,,0.0,3.0
1216,2015-02-23 18:00:00,2470,6.0,2.0,61.0,23.0,1.0,0.0,0.0,
1217,2015-02-23 19:00:00,1332,5.0,,70.0,21.5,2.0,0.0,0.0,3.0
1218,2015-02-23 20:00:00,794,5.0,0.5,70.0,25.0,1.0,0.0,,3.0
1219,2015-02-23 21:00:00,539,,1.0,66.0,30.0,1.0,0.0,0.0,3.0
1220,2015-02-23 22:00:00,324,6.0,1.0,68.5,30.5,2.0,,0.0,3.0
1221,2015-02-23 23:00:00,161,5.5,0.5,78.5,31.5,7.0,0.0,0.0,
1222,2015-02-24 00:00:00,105,,1.5,76.0,29.0,3.0,0.0,0.0,3.0
1223,2015-02-24 01:00:00,47,6.5,2.5,71.0,29.5,2.0,0.0,0.0,
1224,2015-02-24 02:00:00,27,6.0,1.0,76.0,,7.0,0.0,0.0,3.0
1225,2015-02-24 03:00:00,16,6.0,1.0,76.0,,2.0,0.0,0.0,3.0
1226,2015-02-24 04:00:00,29,6.0,1.0,76.0,31.5,7.0,0.0,0.0,
1227,2015-02-24 05:00:00,98,,1.0,81.0,23.0,2.0,0.0,0.0,3.0
1228,2015-02-24 06:00:00,559,5.0,1.0,81.0,,2.0,0.0,0.0,3.0
1229,2015-02-24 07:00:00,1998,5.0,1.0,,22.0,1.0,0.0,0.0,3.0
1230,2015-02-24 08:00:00,3841,6.0,2.0,76.0,,1.0,0.0,0.0,3.0
1231,2015-02-24 09:00:00,1819,,3.5,71.0,23.0,1.0,0.0,0.0,3.0
1232,2015-02-24 10:00:00,830,9.5,5.5,60.0,32.0,2.0,,0.0,3.0
1233,2015-02-24 11:00:00,725,9.0,5.0,62.0,31.0,2.0,0.0,0.0,
1234,2015-02-24 12:00:00,882,9.0,5.0,60.0,32.0,3.0,,0.0,3.0
1235,2015-02-24 13:00:00,946,9.0,5.0,56.0,,3.0,0.0,0.0,3.0
1236,2015-02-24 14:00:00,781,9.0,5.5,56.0,,2.0,0.0,0.0,3.0
1237,2015-02-24 15:00:00,914,9.5,5.5,,39.0,3.0,0.0,0.0,3.0
1238,2015-02-24 16:00:00,1353,9.0,5.0,44.5,,2.0,0.0,0.0,3.0
1239,2015-02-24 17:00:00,2641,8.5,4.5,,27.5,2.0,0.0,0.0,3.0
1240,2015-02-24 18:00:00,2522,8.0,4.0,51.5,25.0,1.0,,0.0,3.0
1241,2015-02-24 19:00:00,1392,,4.5,59.0,20.0,3.0,0.0,0.0,3.0
1242,2015-02-24 20:00:00,840,7.0,3.0,63.5,22.0,2.0,,0.0,3.0
1243,2015-02-24 21:00:00,605,6.5,3.0,68.5,20.5,,0.0,0.0,3.0
1244,2015-02-24 22:00:00,434,6.0,2.0,73.5,23.0,,0.0,0.0,3.0
1245,2015-02-24 23:00:00,284,6.0,2.5,73.5,,1.0,0.0,0.0,3.0
1246,2015-02-25 00:00:00,162,6.0,3.0,76.0,15.0,,0.0,0.0,3.0
1247,2015-02-25 01:00:00,69,6.0,3.5,78.5,,2.0,0.0,0.0,3.0
1248,2015-02-25 02:00:00,58,7.0,,78.5,13.0,2.0,0.0,0.0,3.0
1249,2015-02-25 03:00:00,34,7.0,4.5,,14.0,2.0,0.0,0.0,3.0
1250,2015-02-25 04:00:00,31,7.0,5.5,,9.0,7.0,0.0,0.0,3.0
1251,2015-02-25 05:00:00,70,7.0,5.5,87.0,9.0,,0.0,0.0,3.0
1252,2015-02-25 06:00:00,341,,5.0,93.0,9.0,7.0,0.0,0.0,3.0
1253,2015-02-25 07:00:00,1120,7.5,5.5,90.0,11.0,7.0,,0.0,3.0
1254,2015-02-25 08:00:00,2617,8.0,5.0,90.0,15.0,7.0,,0.0,3.0
1255,2015-02-25 09:00:00,1443,8.5,6.5,,14.0,3.0,0.0,0.0,3.0
1256,2015-02-25 10:00:00,747,9.0,6.0,,18.0,3.0,0.0,0.0,3.0
1257,2015-02-25 11:00:00,726,10.0,8.0,79.0,16.0,2.0,0.0,0.0,
1258,2015-02-25 12:00:00,911,10.0,8.0,,14.0,2.0,0.0,0.0,3.0
1259,2015-02-25 13:00:00,1040,,9.5,69.0,12.0,3.0,0.0,0.0,3.0
1260,2015-02-25 14:00:00,898,11.5,,65.0,15.0,3.0,0.0,0.0,3.0
1261,2015-02-25 15:00:00,988,11.0,11.0,64.5,,3.0,0.0,0.0,3.0
1262,2015-02-25 16:00:00,1452,11.0,11.0,62.0,6.5,2.0,0.0,,3.0
1263,2015-02-25 17:00:00,2651,11.0,,64.5,4.0,2.0,0.0,0.0,3.0
1264,2015-02-25 18:00:00,2424,11.0,11.0,64.5,,2.0,0.0,0.0,3.0
1265,2015-02-25 19:00:00,1394,,11.0,69.5,6.5,2.0,0.0,0.0,3.0
1266,2015-02-25 20:00:00,899,11.0,11.0,69.5,8.0,2.0,0.0,0.0,
1267,2015-02-25 21:00:00,637,10.0,9.0,76.0,9.0,4.0,0.0,,3.0
1268,2015-02-25 22:00:00,538,10.0,9.0,82.0,8.0,,0.0,0.0,3.0
1269,2015-02-25 23:00:00,342,10.0,8.0,82.0,11.0,4.0,0.0,0.0,
1270,2015-02-26 00:00:00,143,10.0,,88.0,16.0,3.0,0.0,0.0,3.0
1271,2015-02-26 01:00:00,108,11.0,11.0,82.0,14.0,,0.0,0.0,3.0
1272,2015-02-26 02:00:00,68,,8.0,91.0,15.0,7.0,0.0,0.0,3.0
1273,2015-02-26 03:00:00,39,10.0,8.0,94.0,,7.0,0.0,0.0,3.0
1274,2015-02-26 04:00:00,31,10.0,,94.0,13.0,7.0,0.0,0.0,3.0
1275,2015-02-26 05:00:00,101,10.0,8.0,94.0,15.0,4.0,0.0,,3.0
1276,2015-02-26 06:00:00,549,,8.0,94.0,15.0,3.0,0.0,0.0,3.0
1277,2015-02-26 07:00:00,1822,10.0,8.0,94.0,,3.0,0.0,0.0,3.0
1278,2015-02-26 08:00:00,3628,10.0,8.0,,17.0,3.0,0.0,0.0,3.0
1279,2015-02-26 09:00:00,1793,11.0,11.0,88.0,21.5,3.0,,0.0,3.0
1280,2015-02-26 10:00:00,662,11.0,11.0,,22.0,7.0,0.0,0.0,3.0
1281,2015-02-26 11:00:00,269,11.0,11.0,94.0,19.0,7.0,0.0,,3.0
1282,2015-02-26 12:00:00,274,11.0,11.0,94.0,17.0,7.0,0.0,0.0,
1283,2015-02-26 13:00:00,297,12.0,12.0,88.0,20.0,,0.0,0.0,3.0
1284,2015-02-26 14:00:00,371,10.0,8.5,88.0,,7.0,0.0,0.0,3.0
1285,2015-02-26 15:00:00,680,9.0,6.0,76.0,21.5,3.0,0.0,,3.0
1286,2015-02-26 16:00:00,1116,9.0,6.5,,15.0,2.0,0.0,0.0,3.0
1287,2015-02-26 17:00:00,2354,,5.5,58.0,22.0,3.0,0.0,0.0,3.0
1288,2015-02-26 18:00:00,2192,8.0,5.0,64.0,16.0,2.0,0.0,,3.0
1289,2015-02-26 19:00:00,1349,7.5,,64.0,18.5,1.0,0.0,0.0,3.0
1290,2015-02-26 20:00:00,746,6.5,3.5,63.5,16.0,,0.0,0.0,3.0
1291,2015-02-26 21:00:00,617,6.0,3.5,61.0,14.0,1.0,0.0,,3.0
1292,2015-02-26 22:00:00,465,5.5,2.5,65.5,14.0,1.0,0.0,,3.0
1293,2015-02-26 23:00:00,362,5.0,2.0,68.0,12.0,1.0,0.0,,3.0
1294,2015-02-27 00:00:00,169,5.0,2.0,66.0,16.0,1.0,,0.0,3.0
1295,2015-02-27 01:00:00,122,4.5,1.0,68.0,17.0,1.0,0.0,0.0,
1296,2015-02-27 02:00:00,70,4.0,1.0,75.0,14.0,1.0,0.0,,3.0
1297,2015-02-27 03:00:00,51,4.0,0.5,,15.0,1.0,0.0,0.0,3.0
1298,2015-02-27 04:00:00,43,,-1.0,75.0,16.0,1.0,0.0,0.0,3.0
1299,2015-02-27 05:00:00,81,,-1.0,78.0,17.0,1.0,0.0,0.0,3.0
1300,2015-02-27 06:00:00,474,2.5,,81.0,12.0,1.0,0.0,0.0,3.0
1301,2015-02-27 07:00:00,1664,,0.0,81.0,13.0,1.0,0.0,0.0,3.0
1302,2015-02-27 08:00:00,3398,3.5,0.5,,14.0,1.0,0.0,0.0,3.0
1303,2015-02-27 09:00:00,1841,5.5,2.5,70.5,,1.0,0.0,0.0,3.0
1304,2015-02-27 10:00:00,1046,,3.5,63.5,18.0,2.0,0.0,0.0,3.0
1305,2015-02-27 11:00:00,913,7.5,5.0,59.0,14.0,2.0,0.0,0.0,
1306,2015-02-27 12:00:00,1236,8.0,5.5,,16.0,2.0,0.0,0.0,3.0
1307,2015-02-27 13:00:00,1204,9.0,,50.0,17.0,2.0,0.0,0.0,3.0
1308,2015-02-27 14:00:00,1191,9.0,6.5,50.0,,2.0,0.0,0.0,3.0
1309,2015-02-27 15:00:00,1309,9.0,6.0,46.0,18.5,2.0,,0.0,3.0
1310,2015-02-27 16:00:00,1568,9.0,7.0,46.0,13.0,2.0,0.0,0.0,
1311,2015-02-27 17:00:00,2616,8.0,6.0,50.0,12.0,2.0,,0.0,3.0
1312,2015-02-27 18:00:00,2030,8.0,6.0,53.0,10.0,1.0,0.0,0.0,
1313,2015-02-27 19:00:00,1187,7.5,5.0,61.5,13.0,,0.0,0.0,3.0
1314,2015-02-27 20:00:00,761,,4.5,73.5,12.0,1.0,0.0,0.0,3.0
1315,2015-02-27 21:00:00,504,6.0,3.5,76.0,12.0,,0.0,0.0,3.0
1316,2015-02-27 22:00:00,462,5.5,3.0,78.5,11.0,1.0,,0.0,3.0
1317,2015-02-27 23:00:00,427,5.0,2.0,,12.0,1.0,0.0,0.0,3.0
1318,2015-02-28 00:00:00,375,,3.0,78.5,14.0,4.0,0.0,1.0,3.0
1319,2015-02-28 01:00:00,295,7.0,4.0,76.0,17.0,3.0,,1.0,3.0
1320,2015-02-28 02:00:00,218,,4.0,78.5,16.0,7.0,0.0,1.0,3.0
1321,2015-02-28 03:00:00,170,7.0,4.0,76.0,19.0,4.0,0.0,1.0,
1322,2015-02-28 04:00:00,112,7.0,4.0,76.0,16.0,4.0,0.0,1.0,
1323,2015-02-28 05:00:00,89,8.0,4.5,71.0,22.0,4.0,0.0,,3.0
1324,2015-02-28 06:00:00,79,7.0,,84.0,26.0,3.0,0.0,1.0,3.0
1325,2015-02-28 07:00:00,177,,3.0,87.0,24.0,3.0,0.0,1.0,3.0
1326,2015-02-28 08:00:00,376,7.0,4.0,93.0,,3.0,0.0,1.0,3.0
1327,2015-02-28 09:00:00,580,8.0,5.0,87.0,21.0,3.0,0.0,,3.0
1328,2015-02-28 10:00:00,822,,6.0,82.0,22.0,3.0,0.0,1.0,3.0
1329,2015-02-28 11:00:00,928,9.0,,87.0,24.0,3.0,0.0,1.0,3.0
1330,2015-02-28 12:00:00,1168,9.0,6.0,87.0,22.0,3.0,,1.0,3.0
1331,2015-02-28 13:00:00,1224,9.0,6.0,87.0,24.0,3.0,0.0,1.0,
1332,2015-02-28 14:00:00,1217,10.0,7.0,88.0,27.0,3.0,0.0,,3.0
1333,2015-02-28 15:00:00,1152,,7.0,85.0,26.0,3.0,0.0,1.0,3.0
1334,2015-02-28 16:00:00,1193,10.0,,85.0,29.0,4.0,0.0,1.0,3.0
1335,2015-02-28 17:00:00,1143,10.0,7.0,,25.0,3.0,0.0,1.0,3.0
1336,2015-02-28 18:00:00,880,10.0,7.0,,25.0,2.0,0.0,1.0,3.0
1337,2015-02-28 19:00:00,514,10.0,,82.0,27.0,26.0,0.0,1.0,3.0
1338,2015-02-28 20:00:00,168,,7.0,88.0,23.0,26.0,0.0,1.0,3.0
1339,2015-02-28 21:00:00,181,10.0,7.0,88.0,28.0,26.0,0.0,1.0,
1340,2015-02-28 22:00:00,228,,8.5,88.0,32.0,4.0,0.0,1.0,3.0
1341,2015-02-28 23:00:00,240,11.0,11.0,88.0,25.0,4.0,,1.0,3.0
1342,2015-03-01 00:00:00,272,11.5,11.5,85.0,28.0,,0.0,1.0,0.0
1343,2015-03-01 01:00:00,226,11.0,11.0,77.0,29.0,,0.0,1.0,0.0
1344,2015-03-01 02:00:00,177,10.5,8.5,67.0,37.0,3.0,0.0,1.0,
1345,2015-03-01 03:00:00,168,9.5,6.0,69.0,29.5,2.0,,1.0,0.0
1346,2015-03-01 04:00:00,81,9.0,5.5,68.5,26.0,,0.0,1.0,0.0
1347,2015-03-01 05:00:00,67,8.5,5.0,68.5,25.0,1.0,,1.0,0.0
1348,2015-03-01 06:00:00,90,8.0,4.0,71.0,26.0,1.0,0.0,1.0,
1349,2015-03-01 07:00:00,136,8.0,5.0,71.0,,2.0,0.0,1.0,0.0
1350,2015-03-01 08:00:00,234,9.0,,66.0,29.5,2.0,0.0,1.0,0.0
1351,2015-03-01 09:00:00,604,9.0,5.0,66.0,29.0,2.0,,1.0,0.0
1352,2015-03-01 10:00:00,986,,6.5,60.0,32.5,2.0,0.0,1.0,0.0
1353,2015-03-01 11:00:00,1306,10.0,6.0,54.0,36.0,2.0,,1.0,0.0
1354,2015-03-01 12:00:00,1708,11.0,11.0,48.5,43.0,,0.0,1.0,0.0
1355,2015-03-01 13:00:00,1807,11.0,11.0,52.0,33.0,2.0,0.0,,0.0
1356,2015-03-01 14:00:00,2006,12.0,12.0,45.5,,2.0,0.0,1.0,0.0
1357,2015-03-01 15:00:00,1784,11.5,11.5,48.5,28.5,,0.0,1.0,0.0
1358,2015-03-01 16:00:00,1472,10.0,6.0,60.0,,2.0,0.0,1.0,0.0
1359,2015-03-01 17:00:00,568,8.5,4.5,77.0,32.5,7.0,0.0,,0.0
1360,2015-03-01 18:00:00,563,9.0,5.0,71.0,31.0,2.0,0.0,1.0,
1361,2015-03-01 19:00:00,435,,3.0,76.0,29.0,1.0,0.0,1.0,0.0
1362,2015-03-01 20:00:00,329,,3.0,76.0,30.5,2.0,0.0,1.0,0.0
1363,2015-03-01 21:00:00,239,7.0,3.0,76.0,26.0,,0.0,1.0,0.0
1364,2015-03-01 22:00:00,235,6.5,2.5,73.5,24.0,2.0,0.0,1.0,
1365,2015-03-01 23:00:00,148,6.0,2.5,73.5,19.5,2.0,0.0,1.0,
1366,2015-03-02 00:00:00,97,,2.0,78.5,16.0,1.0,0.0,0.0,0.0
1367,2015-03-02 01:00:00,49,5.0,1.0,78.5,,1.0,0.0,0.0,0.0
1368,2015-03-02 02:00:00,29,4.0,0.0,81.0,18.5,,0.0,0.0,0.0
1369,2015-03-02 03:00:00,19,,0.0,81.0,22.0,1.0,0.0,0.0,0.0
1370,2015-03-02 04:00:00,33,4.0,-1.0,,24.0,1.0,0.0,0.0,0.0
1371,2015-03-02 05:00:00,78,4.0,-0.5,81.0,24.0,1.0,0.0,,0.0
1372,2015-03-02 06:00:00,496,4.0,,81.0,19.5,1.0,0.0,0.0,0.0
1373,2015-03-02 07:00:00,1798,5.0,,76.0,24.0,2.0,0.0,0.0,0.0
1374,2015-03-02 08:00:00,3573,,1.0,73.5,30.5,2.0,0.0,0.0,0.0
1375,2015-03-02 09:00:00,1600,6.0,1.0,68.5,34.0,2.0,,0.0,0.0
1376,2015-03-02 10:00:00,772,7.0,2.0,57.0,35.0,2.0,0.0,,0.0
1377,2015-03-02 11:00:00,642,7.0,,49.5,44.5,2.0,0.0,0.0,0.0
1378,2015-03-02 12:00:00,769,,3.0,44.5,45.5,2.0,0.0,0.0,0.0
1379,2015-03-02 13:00:00,809,8.5,4.0,43.0,40.0,2.0,0.0,,0.0
1380,2015-03-02 14:00:00,736,9.0,5.0,40.0,38.0,1.0,0.0,,0.0
1381,2015-03-02 15:00:00,897,9.0,5.0,35.5,35.0,1.0,0.0,0.0,
1382,2015-03-02 16:00:00,1317,8.5,4.5,40.0,33.5,1.0,0.0,0.0,
1383,2015-03-02 17:00:00,2739,8.0,4.0,40.0,,2.0,0.0,0.0,0.0
1384,2015-03-02 18:00:00,2470,7.0,3.0,47.5,27.5,2.0,0.0,0.0,
1385,2015-03-02 19:00:00,1410,6.0,,61.0,21.0,1.0,0.0,0.0,0.0
1386,2015-03-02 20:00:00,844,5.5,1.0,,26.0,1.0,0.0,0.0,0.0
1387,2015-03-02 21:00:00,514,5.0,,66.0,25.0,1.0,0.0,0.0,0.0
1388,2015-03-02 22:00:00,360,5.0,0.5,70.0,25.0,1.0,,0.0,0.0
1389,2015-03-02 23:00:00,207,5.0,1.0,,20.5,1.0,0.0,0.0,0.0
1390,2015-03-03 00:00:00,102,5.0,1.0,70.0,,1.0,0.0,0.0,0.0
1391,2015-03-03 01:00:00,53,5.0,1.0,73.0,,2.0,0.0,0.0,0.0
1392,2015-03-03 02:00:00,32,5.0,1.5,76.0,17.0,2.0,0.0,,0.0
1393,2015-03-03 03:00:00,30,5.0,2.5,,9.0,2.0,0.0,0.0,0.0
1394,2015-03-03 04:00:00,38,5.0,2.0,76.0,11.0,3.0,,0.0,0.0
1395,2015-03-03 05:00:00,79,6.0,3.0,73.5,18.0,3.0,,0.0,0.0
1396,2015-03-03 06:00:00,574,5.5,1.5,81.5,22.0,,0.0,0.0,0.0
1397,2015-03-03 07:00:00,1997,5.0,1.5,84.0,,2.0,0.0,0.0,0.0
1398,2015-03-03 08:00:00,3818,6.5,3.5,,18.5,3.0,0.0,0.0,0.0
1399,2015-03-03 09:00:00,1701,7.0,4.0,,20.0,7.0,0.0,0.0,0.0
1400,2015-03-03 10:00:00,805,,4.0,66.5,26.0,2.0,0.0,0.0,0.0
1401,2015-03-03 11:00:00,725,9.0,5.5,54.0,27.0,,0.0,0.0,0.0
1402,2015-03-03 12:00:00,919,8.5,4.5,,31.5,2.0,0.0,0.0,0.0
1403,2015-03-03 13:00:00,885,,5.0,50.0,28.0,7.0,0.0,0.0,0.0
1404,2015-03-03 14:00:00,880,9.5,5.5,43.0,33.0,7.0,,0.0,0.0
1405,2015-03-03 15:00:00,937,9.0,5.5,50.0,25.5,,0.0,0.0,0.0
1406,2015-03-03 16:00:00,1417,8.0,4.5,49.5,26.0,2.0,0.0,0.0,
1407,2015-03-03 17:00:00,2753,7.5,3.5,49.5,28.5,2.0,,0.0,0.0
1408,2015-03-03 18:00:00,2488,7.0,,49.0,28.0,2.0,0.0,0.0,0.0
1409,2015-03-03 19:00:00,1496,6.5,2.5,55.0,25.0,1.0,0.0,,0.0
1410,2015-03-03 20:00:00,810,6.0,,59.0,27.0,1.0,0.0,0.0,0.0
1411,2015-03-03 21:00:00,592,5.0,0.0,66.0,,1.0,0.0,0.0,0.0
1412,2015-03-03 22:00:00,426,5.0,0.5,66.0,,1.0,0.0,0.0,0.0
1413,2015-03-03 23:00:00,288,,1.0,66.0,22.0,2.0,0.0,0.0,0.0
1414,2015-03-04 00:00:00,135,4.5,0.0,70.5,23.0,1.0,0.0,0.0,
1415,2015-03-04 01:00:00,95,4.0,-0.5,,23.0,1.0,0.0,0.0,0.0
1416,2015-03-04 02:00:00,46,4.0,-0.5,75.0,,1.0,0.0,0.0,0.0
1417,2015-03-04 03:00:00,24,4.0,0.0,,18.0,1.0,0.0,0.0,0.0
1418,2015-03-04 04:00:00,22,4.0,0.0,78.0,19.0,,0.0,0.0,0.0
1419,2015-03-04 05:00:00,97,4.0,0.0,81.0,,1.0,0.0,0.0,0.0
1420,2015-03-04 06:00:00,556,3.5,-1.0,,21.0,1.0,0.0,0.0,0.0
1421,2015-03-04 07:00:00,1929,4.5,0.5,,21.0,1.0,0.0,0.0,0.0
1422,2015-03-04 08:00:00,3803,5.5,1.5,68.0,24.0,1.0,0.0,,0.0
1423,2015-03-04 09:00:00,1787,6.5,2.0,63.5,26.5,2.0,0.0,0.0,
1424,2015-03-04 10:00:00,831,7.0,3.0,61.0,29.5,2.0,0.0,,0.0
1425,2015-03-04 11:00:00,755,8.0,4.5,57.0,26.0,2.0,,0.0,0.0
1426,2015-03-04 12:00:00,1000,9.0,5.5,56.0,26.0,3.0,0.0,0.0,
1427,2015-03-04 13:00:00,1055,9.0,6.0,54.0,,3.0,0.0,0.0,0.0
1428,2015-03-04 14:00:00,863,10.0,7.0,47.0,26.0,3.0,,0.0,0.0
1429,2015-03-04 15:00:00,957,10.0,7.0,47.0,24.0,,0.0,0.0,0.0
1430,2015-03-04 16:00:00,1460,,7.0,50.0,20.0,2.0,0.0,0.0,0.0
1431,2015-03-04 17:00:00,2761,,6.0,54.0,18.5,2.0,0.0,0.0,0.0
1432,2015-03-04 18:00:00,2524,9.0,6.5,54.0,16.0,1.0,,0.0,0.0
1433,2015-03-04 19:00:00,1476,8.0,5.5,57.0,13.0,,0.0,0.0,0.0
1434,2015-03-04 20:00:00,907,7.5,,64.0,9.0,1.0,0.0,0.0,0.0
1435,2015-03-04 21:00:00,607,7.0,5.0,66.0,,1.0,0.0,0.0,0.0
1436,2015-03-04 22:00:00,490,6.5,4.5,68.5,,1.0,0.0,0.0,0.0
1437,2015-03-04 23:00:00,305,6.0,3.5,71.0,,1.0,0.0,0.0,0.0
1438,2015-03-05 00:00:00,170,6.0,3.5,,12.0,1.0,0.0,0.0,0.0
1439,2015-03-05 01:00:00,93,4.5,1.5,72.5,11.0,1.0,0.0,,0.0
1440,2015-03-05 02:00:00,60,4.0,2.0,,9.0,1.0,0.0,0.0,0.0
1441,2015-03-05 03:00:00,39,,0.5,78.0,11.0,1.0,0.0,0.0,0.0
1442,2015-03-05 04:00:00,36,3.0,0.0,81.0,11.0,1.0,0.0,,0.0
1443,2015-03-05 05:00:00,86,3.0,0.0,81.0,,1.0,0.0,0.0,0.0
1444,2015-03-05 06:00:00,600,3.0,0.0,81.0,,1.0,0.0,0.0,0.0
1445,2015-03-05 07:00:00,1947,,0.5,75.0,12.0,1.0,0.0,0.0,0.0
1446,2015-03-05 08:00:00,3807,5.5,2.5,68.0,14.0,1.0,0.0,,0.0
1447,2015-03-05 09:00:00,1894,7.0,,63.5,15.0,1.0,0.0,0.0,0.0
1448,2015-03-05 10:00:00,908,8.0,5.0,62.0,17.0,,0.0,0.0,0.0
1449,2015-03-05 11:00:00,783,9.5,7.0,62.0,,1.0,0.0,0.0,0.0
1450,2015-03-05 12:00:00,1133,10.0,8.0,62.0,18.0,2.0,0.0,,0.0
1451,2015-03-05 13:00:00,1001,11.0,11.0,56.0,20.5,,0.0,0.0,0.0
1452,2015-03-05 14:00:00,1007,,11.5,52.5,19.5,2.0,0.0,0.0,0.0
1453,2015-03-05 15:00:00,1055,11.5,11.5,52.5,20.0,2.0,0.0,,0.0
1454,2015-03-05 16:00:00,1406,11.0,11.0,54.0,,2.0,0.0,0.0,0.0
1455,2015-03-05 17:00:00,2680,,9.5,56.0,20.5,2.0,0.0,0.0,0.0
1456,2015-03-05 18:00:00,2503,10.0,8.0,54.0,17.0,2.0,0.0,,0.0
1457,2015-03-05 19:00:00,1360,,6.0,62.0,20.0,3.0,0.0,0.0,0.0
1458,2015-03-05 20:00:00,816,9.0,6.0,62.0,21.0,,0.0,0.0,0.0
1459,2015-03-05 21:00:00,640,9.0,5.5,62.0,,4.0,0.0,0.0,0.0
1460,2015-03-05 22:00:00,501,9.0,6.0,62.0,24.0,4.0,,0.0,0.0
1461,2015-03-05 23:00:00,371,8.0,4.5,64.0,22.5,4.0,0.0,,0.0
1462,2015-03-06 00:00:00,227,8.0,4.5,66.0,22.0,,0.0,0.0,0.0
1463,2015-03-06 01:00:00,126,8.0,,64.0,17.0,4.0,0.0,0.0,0.0
1464,2015-03-06 02:00:00,74,8.0,5.0,64.0,15.0,4.0,,0.0,0.0
